student_id,internship_id,success_prob,hybrid_v2,rural_urban,college_tier,gender,rank_fair,explain_reasons,missing_skills,course_suggestions,skill_overlap,skill_match_count
STU_0247,INT_0112,0.0009950003395768,0.4606826444841059,urban,tier_2,male,1,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0247,INT_0196,0.0009866587664422,0.4504828266245146,urban,tier_2,male,2,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""java""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0247,INT_0009,0.0009829802505416,0.4647889233443797,urban,tier_2,male,3,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""java""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0247,INT_0007,0.0009676660844935,0.6391202534053019,urban,tier_2,male,4,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0247,INT_0148,0.0009665155842882,0.4596326220004686,urban,tier_2,male,5,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0248,INT_0098,0.0009959624431329,0.4904623954034341,rural,tier_3,male,1,"[""You already know java, which is required for this role"", ""This software development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0248,INT_0166,0.0009909427531017,0.5009888307055244,rural,tier_3,male,2,"[""You already know java, which is required for this role"", ""This software development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0248,INT_0060,0.0009881975810484,0.4883463388220367,rural,tier_3,male,3,"[""You already know java, which is required for this role"", ""This software development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0248,INT_0006,0.0009830083431273,0.5409677090335054,rural,tier_3,male,4,"[""This software development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate"", ""Ensuring equal opportunities for rural students like yourself""]","[""sql"", ""ml""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}], ""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}",[],0
STU_0248,INT_0120,0.0009820884230391,0.4802909799683706,rural,tier_3,male,5,"[""This software development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate"", ""Ensuring equal opportunities for rural students like yourself""]","[""py"", ""reactjs""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}], ""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}",[],0
STU_0249,INT_0112,0.0010355791110871,0.4637260308222967,rural,tier_3,male,1,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.6) make you a competitive candidate""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0249,INT_0007,0.0010263233485544,0.4776921032185254,rural,tier_3,male,2,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.6) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""py""]",1
STU_0249,INT_0008,0.0010244843536076,0.4652448049290553,rural,tier_3,male,3,"[""You already know java and py, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.6) make you a competitive candidate""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""java"", ""py""]",2
STU_0249,INT_0196,0.0010165582796736,0.4688691224408343,rural,tier_3,male,4,"[""You already know java and py, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.6) make you a competitive candidate""]",[],{},"[""java"", ""py""]",2
STU_0249,INT_0009,0.0010154804775066,0.4265582424492095,rural,tier_3,male,5,"[""You already know java and py, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.6) make you a competitive candidate""]",[],{},"[""java"", ""py""]",2
STU_0250,INT_0130,0.00102655904382,0.3983385915952632,urban,tier_3,male,1,"[""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.0) make you a competitive candidate"", ""Good selection probability based on historical data""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}",[],0
STU_0250,INT_0143,0.0010240739998568,0.3963234620464809,urban,tier_3,male,2,"[""You already know java, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.0) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0250,INT_0011,0.0010133260572656,0.4351589093511601,urban,tier_3,male,3,"[""You already know java, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.0) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0250,INT_0084,0.0010046664281345,0.4144789078975449,urban,tier_3,male,4,"[""You already know java, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.0) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0250,INT_0010,0.001001420589029,0.4067227907327455,urban,tier_3,male,5,"[""You already know java, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.0) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0251,INT_0008,0.0010235944923597,0.3991598295396701,rural,tier_3,male,1,"[""You already know java and py, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.6) make you a competitive candidate""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""java"", ""py""]",2
STU_0251,INT_0044,0.0010102790626674,0.5121768947183926,rural,tier_3,male,2,"[""You already know java and py, which are required skills"", ""This software development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.6) make you a competitive candidate""]",[],{},"[""java"", ""py""]",2
STU_0251,INT_0196,0.0010061278453526,0.4950059797396867,rural,tier_3,male,3,"[""You already know java and py, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.6) make you a competitive candidate""]",[],{},"[""java"", ""py""]",2
STU_0251,INT_0155,0.0009907793924063,0.4057367911896631,rural,tier_3,male,4,"[""You already know java, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.6) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0251,INT_0009,0.0009894402132725,0.6191707649016326,rural,tier_3,male,5,"[""You already know java and py, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.6) make you a competitive candidate""]",[],{},"[""java"", ""py""]",2
STU_0252,INT_0001,0.0010533034116751,0.4641880607428798,rural,tier_1,female,1,"[""You already know sql, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.5) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0252,INT_0043,0.0010438528350498,0.4489753740670998,rural,tier_1,female,2,"[""You already know sql, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.5) make you a competitive candidate""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0252,INT_0171,0.0010437529951278,0.4395095450976914,rural,tier_1,female,3,"[""You already know sql, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.5) make you a competitive candidate""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0252,INT_0200,0.0010317603113034,0.4682061432978689,rural,tier_1,female,4,"[""You already know sql, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.5) make you a competitive candidate""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0252,INT_0035,0.0010209197922261,0.4386188695487955,rural,tier_1,female,5,"[""You already know sql, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.5) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0253,INT_0182,0.0010775499041352,0.4246712053933361,urban,tier_3,female,1,"[""You already know sql and java, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]",[],{},"[""sql"", ""java""]",2
STU_0253,INT_0096,0.0010708873752963,0.4246712053933361,urban,tier_3,female,2,"[""You already know sql and java, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]",[],{},"[""sql"", ""java""]",2
STU_0253,INT_0135,0.0010692939215571,0.4165188292009242,urban,tier_3,female,3,"[""You already know sql and java, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""sql"", ""java""]",2
STU_0253,INT_0124,0.0010683920117629,0.4246712053933361,urban,tier_3,female,4,"[""You already know sql and java, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]",[],{},"[""sql"", ""java""]",2
STU_0253,INT_0009,0.0010330911352226,0.4627630432447901,urban,tier_3,female,5,"[""You already know java, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.4) make you a competitive candidate""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""java""]",1
STU_0254,INT_0015,0.0009988615101005,0.4229500568595028,urban,tier_2,male,1,"[""You already know sql and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.8) make you a competitive candidate""]",[],{},"[""sql"", ""py""]",2
STU_0254,INT_0157,0.0009927545743713,0.4357801766264005,urban,tier_2,male,2,"[""You already know sql and ml, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.8) make you a competitive candidate""]",[],{},"[""sql"", ""ml""]",2
STU_0254,INT_0087,0.000988649268205,0.4500398477564532,urban,tier_2,male,3,"[""You already know py and ml, which are required skills"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.8) make you a competitive candidate""]","[""java""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}]}","[""py"", ""ml""]",2
STU_0254,INT_0153,0.0009873405734281,0.4180235455030174,urban,tier_2,male,4,"[""You already know ml, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.8) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0254,INT_0057,0.0009830448558243,0.4133490505276899,urban,tier_2,male,5,"[""You already know sql and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 8.8) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""sql"", ""py""]",2
STU_0255,INT_0094,0.0010270667809958,0.3877280895380221,rural,tier_3,male,1,"[""You already know ml, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0255,INT_0004,0.0010210000653388,0.3959668234663483,rural,tier_3,male,2,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""ml""]",1
STU_0255,INT_0012,0.0010117919108381,0.4602089653195757,rural,tier_3,male,3,"[""You already know ml, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0255,INT_0007,0.0010091634555404,0.4003641939721755,rural,tier_3,male,4,"[""You already know ml, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""py""]","{""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0255,INT_0035,0.0010033332683444,0.4023230882816874,rural,tier_3,male,5,"[""You already know ml, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""sql""]","{""sql"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""sql\"" courses"", ""link"": ""https://www.google.com/search?q=sql+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0256,INT_0086,0.0010235887191885,0.4511971735169237,urban,tier_3,female,1,"[""You already know ml, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0256,INT_0133,0.0010163888096367,0.4472095428579408,urban,tier_3,female,2,"[""You already know ml, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]",[],{},"[""ml""]",1
STU_0256,INT_0087,0.0009922557628778,0.5185419799019102,urban,tier_3,female,3,"[""You already know ml, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""java"", ""py""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}], ""py"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""py\"" courses"", ""link"": ""https://www.google.com/search?q=py+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0256,INT_0153,0.0009883522534895,0.5086766025052474,urban,tier_3,female,4,"[""You already know ml, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0256,INT_0159,0.000985476662399,0.4840113757918611,urban,tier_3,female,5,"[""You already know ml, which is required for this role"", ""This data science role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0257,INT_0043,0.0009917400314592,0.4876410141022965,rural,tier_3,male,1,"[""You already know sql and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]",[],{},"[""sql"", ""py""]",2
STU_0257,INT_0001,0.0009879267609427,0.5052122021536776,rural,tier_3,male,2,"[""You already know sql, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0257,INT_0200,0.0009814692202804,0.5068717833330657,rural,tier_3,male,3,"[""You already know sql and py, which are required skills"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]",[],{},"[""sql"", ""py""]",2
STU_0257,INT_0157,0.0009717646971337,0.439883675883809,rural,tier_3,male,4,"[""You already know sql, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0257,INT_0147,0.000965062225763,0.439883675883809,rural,tier_3,male,5,"[""You already know sql, which is required for this role"", ""This web development role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.1) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""sql""]",1
STU_0258,INT_0025,0.0010433539155473,0.4117778123921304,urban,tier_1,male,1,"[""You already know py and ml, which are required skills"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""py"", ""ml""]",2
STU_0258,INT_0100,0.0010415990490102,0.4274166047235172,urban,tier_1,male,2,"[""You already know java and ml, which are required skills"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""java"", ""ml""]",2
STU_0258,INT_0004,0.0010389723287419,0.4554884741152771,urban,tier_1,male,3,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""ml""]",1
STU_0258,INT_0087,0.0010219007489216,0.4057278973540875,urban,tier_1,male,4,"[""You already know java, py, and ml, giving you a strong foundation"", ""This data science role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""java"", ""py"", ""ml""]",3
STU_0258,INT_0002,0.0010213773155507,0.397673395654073,urban,tier_1,male,5,"[""You already know py, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""py""]",1
STU_0259,INT_0048,0.00104402673604,0.3929396349057369,urban,tier_1,male,1,"[""You already know java and py, which are required skills"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.0) make you a competitive candidate""]",[],{},"[""java"", ""py""]",2
STU_0259,INT_0018,0.0010323621446255,0.3934326072993734,urban,tier_1,male,2,"[""You already know sql and py, which are required skills"", ""This mobile apps role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.0) make you a competitive candidate""]","[""ml""]","{""ml"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""ml\"" courses"", ""link"": ""https://www.google.com/search?q=ml+online+course"", ""rating"": 0.0}]}","[""sql"", ""py""]",2
STU_0259,INT_0008,0.0010320455062188,0.5094830620401729,urban,tier_1,male,3,"[""You already know sql, java, and py, giving you a strong foundation"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.0) make you a competitive candidate""]",[],{},"[""sql"", ""java"", ""py""]",3
STU_0259,INT_0196,0.001029825514665,0.4568587944644735,urban,tier_1,male,4,"[""You already know java and py, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.0) make you a competitive candidate""]",[],{},"[""java"", ""py""]",2
STU_0259,INT_0009,0.0010244292271697,0.4692603442466467,urban,tier_1,male,5,"[""You already know java and py, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Your strong academics (CGPA: 9.0) make you a competitive candidate""]",[],{},"[""java"", ""py""]",2
STU_0260,INT_0063,0.001026193315684,0.391973497606736,urban,tier_3,male,1,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""reactjs""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0260,INT_0191,0.0010207615107291,0.4647908839229908,urban,tier_3,male,2,"[""You already know java and ml, which are required skills"", ""This software development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""java"", ""ml""]",2
STU_0260,INT_0083,0.0010165541114862,0.4302728813848847,urban,tier_3,male,3,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""reactjs"", ""nodejs js""]","{""reactjs"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""reactjs\"" courses"", ""link"": ""https://www.google.com/search?q=reactjs+online+course"", ""rating"": 0.0}], ""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""ml""]",1
STU_0260,INT_0138,0.0010156546545188,0.3897372376791308,urban,tier_3,male,4,"[""You already know java and ml, which are required skills"", ""This software development role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""nodejs js""]","{""nodejs js"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""nodejs js\"" courses"", ""link"": ""https://www.google.com/search?q=nodejs js+online+course"", ""rating"": 0.0}]}","[""java"", ""ml""]",2
STU_0260,INT_0004,0.0010089178840121,0.5545480433419375,urban,tier_3,male,5,"[""You already know ml, which is required for this role"", ""This mobile apps role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""ml""]",1
STU_0261,INT_0114,0.0010667254721264,0.3945080864277603,urban,tier_3,male,1,"[""You already know py and ml, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""py"", ""ml""]",2
STU_0261,INT_0007,0.0010284514310491,0.4821619317918283,urban,tier_3,male,2,"[""You already know py and ml, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]",[],{},"[""py"", ""ml""]",2
STU_0261,INT_0008,0.0010236780311662,0.4839211771642181,urban,tier_3,male,3,"[""You already know sql and py, which are required skills"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""java""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}]}","[""sql"", ""py""]",2
STU_0261,INT_0009,0.0010194262188108,0.4173770426349318,urban,tier_3,male,4,"[""You already know py, which is required for this role"", ""This ai/ml role aligns perfectly with your  background"", ""Good selection probability based on historical data""]","[""java""]","{""java"": [{""platform"": ""Multiple Platforms"", ""course_name"": ""Search for \""java\"" courses"", ""link"": ""https://www.google.com/search?q=java+online+course"", ""rating"": 0.0}]}","[""py""]",1
